date,position_id,holding_id,holding_name,instrument_type,position_side,market_value_usd_m,signed_notional_usd_m,gross_notional_usd_m,delta_adjusted_exposure_usd_m,current_exposure_basis,nav_weight,gross_weight,net_weight,asset_class,sub_asset_class,gics_sector_pti,gics_industry_group_pti,region_taxonomy_pti,market_cap_bucket_pti,liquidity_bucket,underlying_reference,lookthrough_method,classification_status
2024-06-30,H_CASH_JPY,H_CASH_JPY,JPY Treasury Buffer,cash,long,1.5375,1.5375,1.5375,1.5375,cash,0.0024986759049147778,0.0024986759049147778,0.0024986759049147778,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2024-06-30,H_CASH_OPS_USD,H_CASH_OPS_USD,USD Operating Cash,cash,long,11.5309,11.5309,11.5309,11.5309,cash,0.018739500482589794,0.018739500482589794,0.018739500482589794,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2024-06-30,H_CASH_RESERVE_USD,H_CASH_RESERVE_USD,USD Liquidity Reserve,cash,long,4.3241,4.3241,4.3241,4.3241,cash,0.007027332995409423,0.007027332995409423,0.007027332995409423,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2024-06-30,H_CASH_SGD,H_CASH_SGD,SGD Near-Term Reserve,cash,long,1.9218,1.9218,1.9218,1.9218,cash,0.003123222994513964,0.003123222994513964,0.003123222994513964,Cash & Liquidity,Cash Accounts,Cash,Cash,Global / Multi-region,Non-classifiable,Cash,,direct,direct
2024-06-30,H_CNYA,H_CNYA,iShares MSCI China A ETF,etf,long,6.0072,6.0072,6.0072,6.0072,etf,0.009762631477075807,0.009762631477075807,0.009762631477075807,Global Public Equities,China A-Shares,Multi-Sector / Diversified,China A-Shares ETF,Greater China,All Cap,Liquid,CNYA,lookthrough,lookthrough
2024-06-30,H_DBC,H_DBC,Broad Commodities ETF Proxy,etf,long,6.7342,6.7342,6.7342,6.7342,etf,0.010944119205773721,0.010944119205773721,0.010944119205773721,Hedge Funds / Absolute Return,Commodities,Commodities,Broad Commodities,Global / Multi-region,Non-classifiable,Liquid,DBC,benchmark_proxy,proxy
2024-06-30,H_DBMF,H_DBMF,Managed Futures ETF Proxy,etf,long,8.4177,8.4177,8.4177,8.4177,etf,0.013680067749464144,0.013680067749464144,0.013680067749464144,Hedge Funds / Absolute Return,Managed Futures,Multi-Strategy,Managed Futures,Global / Multi-region,Non-classifiable,Liquid,DBMF,benchmark_proxy,proxy
2024-06-30,H_EEM,H_EEM,iShares MSCI Emerging Markets ETF,etf,long,5.3578,5.3578,5.3578,5.3578,etf,0.008707255781042209,0.008707255781042209,0.008707255781042209,Global Public Equities,Emerging Markets Core,Multi-Sector / Diversified,EM Equity ETF,Global / Multi-region,All Cap,Liquid,EEM,lookthrough,lookthrough
2024-06-30,H_EMB,H_EMB,iShares Emerging Markets Bond ETF,etf,long,7.1139,7.1139,7.1139,7.1139,etf,0.011561190582096413,0.011561190582096413,0.011561190582096413,Fixed Income & Liquid Credit,EM Sovereign / Credit,Fixed Income / Credit,EM Debt,Global / Multi-region,Non-classifiable,Liquid,EMB,benchmark_proxy,proxy
2024-06-30,H_ES_SHORT,H_ES_SHORT,S&P 500 Overlay Short Future,future,short,2.2281,-13.3686,13.3686,-13.3686,signed_notional,0.0036210079894247907,0.021726047936548747,-0.021726047936548747,Global Public Equities,Equity Index Overlay,Multi-Sector / Diversified,Equity Index Future,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2024-06-30,H_EWJ,H_EWJ,iShares MSCI Japan ETF,etf,long,5.3429,5.3429,5.3429,5.3429,etf,0.008683040970646611,0.008683040970646611,0.008683040970646611,Global Public Equities,Japan Equities,Multi-Sector / Diversified,Japan Equity ETF,Japan,Large Cap,Liquid,EWJ,lookthrough,lookthrough
2024-06-30,H_EWS,H_EWS,iShares MSCI Singapore ETF,etf,long,2.2002,2.2002,2.2002,2.2002,etf,0.003575666163247801,0.003575666163247801,0.003575666163247801,Global Public Equities,Southeast Asia Equities,Multi-Sector / Diversified,Southeast Asia Equity ETF,Southeast Asia,Large Cap,Liquid,EWS,lookthrough,lookthrough
2024-06-30,H_EWY,H_EWY,iShares MSCI South Korea ETF,etf,long,3.7583,3.7583,3.7583,3.7583,etf,0.006107820262400786,0.006107820262400786,0.006107820262400786,Global Public Equities,Korea Equities,Multi-Sector / Diversified,Korea Equity ETF,Korea,Large Cap,Liquid,EWY,lookthrough,lookthrough
2024-06-30,H_GLD,H_GLD,SPDR Gold Shares,etf,long,8.206,8.206,8.206,8.206,etf,0.013336022423239455,0.013336022423239455,0.013336022423239455,Hedge Funds / Absolute Return,Gold / Defensive,Commodities / Precious Metals,Gold,Global / Multi-region,Non-classifiable,Liquid,GLD,benchmark_proxy,proxy
2024-06-30,H_GMACRO,H_GMACRO,Global Macro Hedge Fund Sleeve,fund,long,15.1519,15.151899999999998,15.151899999999998,15.151899999999998,fund,0.024624186955237864,0.02462418695523786,0.02462418695523786,Hedge Funds / Absolute Return,Global Macro,Multi-Strategy,Global Macro,Global / Multi-region,Non-classifiable,Semi-Liquid,GMACRO,mandate_proxy,proxy
2024-06-30,H_GOOGL,H_GOOGL,Alphabet Class A,equity,long,6.6842,6.6842,6.6842,6.6842,equity,0.01086286145276836,0.01086286145276836,0.01086286145276836,Global Public Equities,US Mega-cap Technology,Communication Services,Interactive Media,North America,Mega Cap,Liquid,GOOGL,direct,direct
2024-06-30,H_HSI_FUT,H_HSI_FUT,Hang Seng Index Tactical Long Future,future,long,1.8773,6.75828,6.75828,6.75828,signed_notional,0.003050903594339195,0.0109832529396211,0.0109832529396211,Global Public Equities,Greater China Tactical Overlay,Multi-Sector / Diversified,Equity Index Future,Greater China,Large Cap,Liquid,2800.HK,underlying_proxy,proxy
2024-06-30,H_HSTECH,H_HSTECH,Hang Seng TECH ETF-style Exposure,etf,long,7.5091,7.5091,7.5091,7.5091,etf,0.012203451861850768,0.012203451861850768,0.012203451861850768,Global Public Equities,Hong Kong / China Technology,Information Technology,Technology ETF,Greater China,Large Cap,Liquid,3067.HK,lookthrough,lookthrough
2024-06-30,H_HYG,H_HYG,iShares High Yield Corporate Bond ETF,etf,long,8.0031,8.0031,8.0031,8.0031,etf,0.01300627846154371,0.01300627846154371,0.01300627846154371,Fixed Income & Liquid Credit,High Yield Credit,Fixed Income / Credit,High Yield Credit,North America,Non-classifiable,Liquid,HYG,benchmark_proxy,proxy
2024-06-30,H_IGIB,H_IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,etf,long,10.6709,10.6709,10.6709,10.6709,etf,0.017341867130897626,0.017341867130897626,0.017341867130897626,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,IGIB,benchmark_proxy,proxy
2024-06-30,H_INDA,H_INDA,iShares MSCI India ETF,etf,long,4.9093,4.9093,4.9093,4.9093,etf,0.007978373736584141,0.007978373736584141,0.007978373736584141,Global Public Equities,India Equities,Multi-Sector / Diversified,India Equity ETF,India,All Cap,Liquid,INDA,lookthrough,lookthrough
2024-06-30,H_JD,H_JD,JD.com ADR,equity,long,3.7545,3.7545,3.7545,3.7545,equity,0.006101644673172379,0.006101644673172379,0.006101644673172379,Global Public Equities,China E-commerce ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,JD,direct,direct
2024-06-30,H_LQD,H_LQD,iShares Investment Grade Corporate Bond ETF,etf,long,7.1139,7.1139,7.1139,7.1139,etf,0.011561190582096413,0.011561190582096413,0.011561190582096413,Fixed Income & Liquid Credit,Investment Grade Credit,Fixed Income / Credit,Investment Grade Credit,North America,Non-classifiable,Liquid,LQD,benchmark_proxy,proxy
2024-06-30,H_MKTNEUT,H_MKTNEUT,Equity Market Neutral Fund Sleeve,fund,long,13.4684,13.4684,13.4684,13.4684,fund,0.021888238411547443,0.021888238411547443,0.021888238411547443,Hedge Funds / Absolute Return,Equity Market Neutral,Multi-Strategy,Equity Market Neutral,Global / Multi-region,Non-classifiable,Semi-Liquid,MKTNEUT,mandate_proxy,proxy
2024-06-30,H_MSFT,H_MSFT,Microsoft,equity,long,7.4269,7.4269,7.4269,7.4269,equity,0.012069864115909958,0.012069864115909958,0.012069864115909958,Global Public Equities,US Mega-cap Technology,Information Technology,Software,North America,Mega Cap,Liquid,MSFT,direct,direct
2024-06-30,H_NQ_SHORT,H_NQ_SHORT,Nasdaq Overlay Short Future,future,short,1.4854,-8.9124,8.9124,-8.9124,signed_notional,0.002414005326283194,0.014484031957699163,-0.014484031957699163,Global Public Equities,Technology Overlay,Information Technology,Equity Index Future,North America,Mega Cap,Liquid,QQQ,underlying_proxy,proxy
2024-06-30,H_NVDA,H_NVDA,NVIDIA,equity,long,5.9415,5.9415,5.9415,5.9415,equity,0.009655858789626763,0.009655858789626763,0.009655858789626763,Global Public Equities,US Semiconductor Growth,Information Technology,Semiconductors,North America,Mega Cap,Liquid,NVDA,direct,direct
2024-06-30,H_PDD,H_PDD,PDD Holdings ADR,equity,long,4.5054,4.5054,4.5054,4.5054,equity,0.007321973607806854,0.007321973607806854,0.007321973607806854,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,PDD,direct,direct
2024-06-30,H_PF_APAC_LOGISTICS,H_PF_APAC_LOGISTICS,APAC Logistics Real Estate Fund,private_fund,long,6.8706,6.8706,6.8706,6.8706,private_fund,0.011165790355972339,0.011165790355972339,0.011165790355972339,Real Estate,APAC Logistics,Industrial Real Estate,APAC Logistics,Japan,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_APEX_SECONDARIES_II,H_PF_APEX_SECONDARIES_II,Apex Secondaries Fund II,private_fund,long,16.5911,16.5911,16.5911,16.5911,private_fund,0.026963110117744108,0.026963110117744108,0.026963110117744108,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_ATLAS_COINV_I,H_PF_ATLAS_COINV_I,Atlas Co-Investment Fund I,private_fund,long,18.2502,18.2502,18.2502,18.2502,private_fund,0.029659404877967917,0.029659404877967917,0.029659404877967917,Private Equity,Co-investment,Business Services,Co-investment,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_BLUE_HORIZON_III,H_PF_BLUE_HORIZON_III,Blue Horizon Ventures III,private_fund,long,14.3189,14.3189,14.3189,14.3189,private_fund,0.023270432790168587,0.023270432790168587,0.023270432790168587,Venture Capital / Growth,US Technology VC,Information Technology,US Technology VC,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_CLIMATE_ALPHA,H_PF_CLIMATE_ALPHA,Climate Alpha Fund,private_fund,long,11.9324,11.9324,11.9324,11.9324,private_fund,0.01939200023922282,0.01939200023922282,0.01939200023922282,Venture Capital / Growth,Climate Technology,Climate / Industrials,Climate Technology,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_COVE_SPECIALTY_FIN,H_PF_COVE_SPECIALTY_FIN,Cove Specialty Finance Fund,private_fund,long,12.0411,12.0411,12.0411,12.0411,private_fund,0.01956865459425647,0.01956865459425647,0.01956865459425647,Private Credit,Specialty Finance,Financials,Specialty Finance,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_CRESCENT_DIRECT_LEND,H_PF_CRESCENT_DIRECT_LEND,Crescent Direct Lending Fund,private_fund,long,17.2016,17.2016,17.2016,17.2016,private_fund,0.027955267281939533,0.027955267281939533,0.027955267281939533,Private Credit,Senior Direct Lending,Diversified Credit,Senior Direct Lending,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_DIGITAL_INFRA,H_PF_DIGITAL_INFRA,Horizon Digital Infrastructure Fund,private_fund,long,6.8503,6.8503,6.8503,6.8503,private_fund,0.011132799708252162,0.011132799708252162,0.011132799708252162,Infrastructure,Digital Infrastructure,Diversified,Digital Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_DRAGONBRIDGE,H_PF_DRAGONBRIDGE,DragonBridge Greater China Fund,private_fund,long,23.2276,23.2276,23.2276,23.2276,private_fund,0.03774845167414535,0.03774845167414535,0.03774845167414535,Private Equity,Asia Buyout / Greater China,Consumer / Industrials,Asia Buyout / Greater China,Greater China,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_GLOBAL_GROWTH_II,H_PF_GLOBAL_GROWTH_II,Redwood Growth Fund II,private_fund,long,15.9099,15.9099,15.9099,15.9099,private_fund,0.025856054490799103,0.025856054490799103,0.025856054490799103,Venture Capital / Growth,Global Growth Equity,Information Technology / Consumer,Global Growth Equity,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_HARBOR_PEAK_V,H_PF_HARBOR_PEAK_V,Harbor Peak Partners V,private_fund,long,24.8867,24.8867,24.8867,24.8867,private_fund,0.04044474643436917,0.04044474643436917,0.04044474643436917,Private Equity,Secondaries,Diversified / Secondaries,Secondaries,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_HARBOUR_CORE_RE,H_PF_HARBOUR_CORE_RE,Harbour Core Real Estate Fund,private_fund,long,17.1765,17.1765,17.1765,17.1765,private_fund,0.02791447588993085,0.02791447588993085,0.02791447588993085,Real Estate,Core Real Estate,Real Estate,Core Real Estate,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_HOME_MULTIFAMILY,H_PF_HOME_MULTIFAMILY,HomeStone Multifamily Fund,private_fund,long,10.3059,10.3059,10.3059,10.3059,private_fund,0.016748685533958505,0.016748685533958505,0.016748685533958505,Real Estate,US Multifamily,Residential Real Estate,US Multifamily,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_INDIA_DIGITAL,H_PF_INDIA_DIGITAL,Indigo India Digital Growth Fund,private_fund,long,9.5459,9.5459,9.5459,9.5459,private_fund,0.015513567688277056,0.015513567688277056,0.015513567688277056,Venture Capital / Growth,India Digital Growth,Information Technology,India Digital Growth,India,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_INFRA_CORE,H_PF_INFRA_CORE,Evergreen Core Infrastructure Fund,private_fund,long,10.2755,10.2755,10.2755,10.2755,private_fund,0.016699280820131248,0.016699280820131248,0.016699280820131248,Infrastructure,Core Infrastructure,Infrastructure,Core Infrastructure,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_LIONROCK_CREDIT,H_PF_LIONROCK_CREDIT,LionRock Asia Private Credit Fund,private_fund,long,14.1913,14.1913,14.1913,14.1913,private_fund,0.023063063004498913,0.023063063004498913,0.023063063004498913,Private Credit,Asia Private Credit,Diversified Credit,Asia Private Credit,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_METRO_LOGISTICS,H_PF_METRO_LOGISTICS,Metro Logistics Fund,private_fund,long,10.7353,10.7353,10.7353,10.7353,private_fund,0.01744652711676853,0.01744652711676853,0.01744652711676853,Real Estate,Logistics Real Estate,Industrial Real Estate,Logistics Real Estate,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_NORTHSTAR_IV,H_PF_NORTHSTAR_IV,Northstar Buyout Fund IV,private_fund,long,29.0345,29.0345,29.0345,29.0345,private_fund,0.047185564592681695,0.047185564592681695,0.047185564592681695,Private Equity,Buyout,Industrials,Buyout,North America,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_RENEWABLES_II,H_PF_RENEWABLES_II,SolarBridge Renewables Fund II,private_fund,long,8.5629,8.5629,8.5629,8.5629,private_fund,0.013916040264191708,0.013916040264191708,0.013916040264191708,Infrastructure,Renewables,Utilities / Infrastructure,Renewables,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_SEEDSPRING_I,H_PF_SEEDSPRING_I,SeedSpring Southeast Asia VC Fund I,private_fund,long,7.9549,7.9549,7.9549,7.9549,private_fund,0.012927945987646546,0.012927945987646546,0.012927945987646546,Venture Capital / Growth,Southeast Asia VC,Information Technology / Consumer,Southeast Asia VC,Southeast Asia,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_PF_SPRING_OPP_CREDIT,H_PF_SPRING_OPP_CREDIT,Spring Point Opportunistic Credit Fund,private_fund,long,14.6213,14.621300000000002,14.621300000000002,14.621300000000002,private_fund,0.023761879680345,0.023761879680345002,0.023761879680345002,Private Credit,Opportunistic Credit,Special Situations Credit,Opportunistic Credit,Global / Multi-region,Non-classifiable,Illiquid,,mandate_proxy,proxy
2024-06-30,H_QAI,H_QAI,Multi-Strategy Liquid Alternatives ETF Proxy,etf,long,5.8924,5.8924,5.8924,5.8924,etf,0.009576063676175504,0.009576063676175504,0.009576063676175504,Hedge Funds / Absolute Return,Multi-Strategy Absolute Return,Multi-Strategy,Absolute Return,Global / Multi-region,Non-classifiable,Liquid,QAI,benchmark_proxy,proxy
2024-06-30,H_QQQ,H_QQQ,Invesco QQQ Trust,etf,long,17.8245,17.8245,17.8245,17.8245,etf,0.028967576368880293,0.028967576368880293,0.028967576368880293,Global Public Equities,US Technology / Growth,Information Technology,Growth / Technology ETF,North America,Mega Cap,Liquid,QQQ,lookthrough,lookthrough
2024-06-30,H_SPY,H_SPY,SPDR S&P 500 ETF,etf,long,29.7075,29.707499999999996,29.707499999999996,29.707499999999996,etf,0.04827929394813382,0.048279293948133815,0.048279293948133815,Global Public Equities,US Large Cap Core,Multi-Sector / Diversified,Broad Market ETF,North America,Multi Cap,Liquid,SPY,lookthrough,lookthrough
2024-06-30,H_SPY_PUT,H_SPY_PUT,S&P 500 Protective Put Overlay,listed_option,long,1.4854,-5.9416,8.9124,-5.9416,delta_adjusted_exposure,0.002414005326283194,0.014484031957699163,-0.009656021305132776,Global Public Equities,Options Overlay,Multi-Sector / Diversified,Equity Index Option,North America,Multi Cap,Liquid,SPY,underlying_proxy,proxy
2024-06-30,H_TLT,H_TLT,iShares 20+ Year Treasury Bond ETF,etf,long,12.4493,12.4493,12.4493,12.4493,etf,0.020232042889792218,0.020232042889792218,0.020232042889792218,Fixed Income & Liquid Credit,Long Duration Treasuries,Fixed Income / Sovereign,Government Bonds,North America,Non-classifiable,Liquid,TLT,benchmark_proxy,proxy
2024-06-30,H_VNQ,H_VNQ,US Listed REIT ETF Proxy,etf,long,5.0506,5.0506,5.0506,5.0506,etf,0.008208008146577284,0.008208008146577284,0.008208008146577284,Hedge Funds / Absolute Return,Listed Real Estate,Real Estate,REITs,North America,Mid Cap,Liquid,VNQ,lookthrough,lookthrough
2024-07-31,H_2800HK,H_2800HK,Tracker Fund of Hong Kong ETF,etf,long,9.0409,9.0409,9.0409,9.0409,etf,0.014655452039214993,0.014655452039214993,0.014655452039214993,Global Public Equities,Hong Kong Broad Market,Multi-Sector / Diversified,Hong Kong Equity ETF,Greater China,Large Cap,Liquid,2800.HK,lookthrough,lookthrough
2024-07-31,H_ACWI,H_ACWI,iShares MSCI ACWI ETF,etf,long,15.3535,15.3535,15.3535,15.3535,etf,0.02488828356514146,0.02488828356514146,0.02488828356514146,Global Public Equities,Global Equity Core,Multi-Sector / Diversified,Broad Market ETF,Global / Multi-region,Multi Cap,Liquid,ACWI,lookthrough,lookthrough
2024-07-31,H_AGG,H_AGG,iShares Core US Aggregate Bond ETF,etf,long,21.3289,21.3289,21.3289,21.3289,etf,0.03457450817940832,0.03457450817940832,0.03457450817940832,Fixed Income & Liquid Credit,US Aggregate Bonds,Fixed Income / Credit,Aggregate Bonds,North America,Non-classifiable,Liquid,AGG,benchmark_proxy,proxy
2024-07-31,H_BABA,H_BABA,Alibaba ADR,equity,long,5.2739,5.2739,5.2739,5.2739,equity,0.008549081231914517,0.008549081231914517,0.008549081231914517,Global Public Equities,China Internet ADR,Consumer Discretionary,Broadline Retail,Greater China,Large Cap,Liquid,BABA,direct,direct
2024-07-31,H_BIL,H_BIL,SPDR 1-3 Month T-Bill ETF,etf,long,7.1096,7.1096,7.1096,7.1096,etf,0.011524782025904824,0.011524782025904824,0.011524782025904824,Fixed Income & Liquid Credit,Treasury Bills,Fixed Income / Sovereign,Treasury Bills,North America,Non-classifiable,Liquid,BIL,benchmark_proxy,proxy
2024-07-31,H_BRKB,H_BRKB,Berkshire Hathaway Class B,equity,long,8.899,8.899,8.899,8.899,equity,0.014425429735642935,0.014425429735642935,0.014425429735642935,Global Public Equities,US Quality Compounder,Financials,Multi-Sector Holdings,North America,Mega Cap,Liquid,BRK.B,direct,direct
